item,itemLabel,startDate,endDate,psid
Q111362310,Tiago Amaral Sarmento,2022-03-22,,Q111362310-1BD03742-C813-4E32-8E39-2134EC2D6104
Q1227031,Dionísio Babo Soares,2012-08-08,2015-02-16,Q1227031-CFDB6D70-ADA8-419A-9142-970D1780570E
Q15906169,Domingos Maria Sarmento,2003-03-19,2007-08-08,Q15906169-BD4811DC-C7A9-4744-A192-42791F1FC8ED
Q1675775,Ivo Jorge Valente,2012-03,2012-08-08,Q1675775-9058883A-D3F0-484E-93E6-5DB2530005D3
Q1675775,Ivo Jorge Valente,2015-02-16,2017-10-03,Q1675775-A8FBA303-CFC0-473B-B6EC-2FD1AA14849D
Q292831,Lúcia Lobato,2007-08-08,2012-03,Q292831-A76C88E7-3466-4CFB-BCD1-A6BB6FE521E1
Q41866107,Ângela Carrascalão,2017-10-03,2018-06-22,Q41866107-983292AE-ECC1-45CC-AE5C-724E712C00C4
Q483054,Ana Pessoa Pinto,2001-09-20,2003-03-19,Q483054-27A1BBDC-D606-4A40-90CF-A2B48902EECC
Q55239261,Manuel Cárceres da Costa,2018-06-22,2022-03-22,Q55239261-85CD457B-613E-4869-AA46-F401D93EE14C
Q55767739,Gita Honwana-Welch,2000-07-12,2001-09-20,Q55767739-B71C3D20-14C8-43E8-9CEE-69D63B1AB503
Q610826,António Duarte,1975-12-01,1975-12-17,Q610826-7521925B-47F0-4D21-AD8D-9AE41B89E1B1
